,user_id,age,gender,account_created,country,num_friends,num_followers,posts_count,likes_received,comments_received,shares_count,profile_completeness,last_login,is_verified,language,device_type,account_type,engagement_rate,monthly_active,status
9411,9412,150.0,F,2022-10-10 18:51:33.144973,Germany,1014.0,7456.0,216,24922,4067,4606,50,2025-04-20 18:51:33.199927,False,Chinese,Mobile,creator,249.1349236121328,True,Active
9412,9413,57.0,M,2022-10-23 18:51:33.144978,France,4694.0,4187.0,376,12404,8247,4977,69,2025-07-30 18:51:33.199932,False,Spanish,Tablet,Creator,54.73,True,Active
9413,9414,23.0,F,2023-06-03 00:00:00.000000,###,1768.0,1410.0,394,17780,3971,3970,62,2025-01-27 18:51:33.199938,False,English,Tablet,Creator,88.21,False,Active
9414,9415,43.0,F,2018-09-15 18:51:33.144989,Brazil,4896.0,,337,11573,6800,277,31,2025-08-02 18:51:33.199943,True,German,Desktop,Business,25.42,True,Active
9415,9416,24.0,F,2019-03-27 18:51:33.144994,India,958.0,7339.0,396,12458,6195,4605,67,2024-10-22 18:51:33.199949,False,Chinese,Mobile,Business,19.38,True,Active
9416,9417,63.0,Other,2019-02-03 18:51:33.144999,France,1591.0,4780.0,418,2773,2684,3284,47,2024-12-06 18:51:33.199954,False,Spanish,Mobile,Creator,94.92,True,Active
9417,9418,56.0,F,2023-03-14 18:51:33.145004,UK,3261.0,,209,35538,7081,4580,92,2025-08-01 18:51:33.199960,True,Spanish,Tablet,Business,99.34,True,Suspended
9418,9419,62.0,Other,2025-01-27 18:51:33.145010,Canada,,5355.0,362,22407,9632,4375,92,2025-07-05 18:51:33.199965,False,English,Desktop,Creator,20.01,True,Active
9419,9420,29.0,F,2022-06-08 18:51:33.145015,,2538.0,9257.0,477,25594,1809,3893,58,2025-03-12 18:51:33.199970,False,Chinese,Tablet,Personal,56.22,True,Active
9420,9421,47.0,Other,2020-01-11 18:51:33.145020,India,790.0,3995.0,170,3734,7118,912,28,2025-04-01 18:51:33.199977,True,Chinese,Mobile,Personal,71.55,True,Active
9421,9422,13.0,Other,2023-12-31 18:51:33.145025,###,4267.0,6868.0,100,10479,5564,3769,52,2026-09-22 18:51:33.277672,False,German,Desktop,Business,34.47,True,Active
9422,9423,41.0,M,2019-06-07 18:51:33.145031,"India
",4016.0,8802.0,413,11896,60,3404,62,,False,English,Mobile,Creator,40.94,True,Active
9423,9424,63.0,F,2019-08-16 18:51:33.145036,Canada,4394.0,7645.0,59,31540,3407,190,20,2025-04-10 18:51:33.199994,True,English,Desktop,personal,50.0,True,Active
9424,9425,76.0,Other,2024-09-11 18:51:33.145041,Australia,3098.0,,322,16086,8579,1387,97,2024-10-16 18:51:33.199999,False,French,Mobile,Personal,6.53,True,Active
9425,9426,16.0,M,2019-02-20 18:51:33.145046,Brazil,647.0,1838.0,28,17191,4766,1394,100,2025-02-06 18:51:33.200005,True,Chinese,Tablet,Business,58.36,True,Active
9426,9427,40.0,F,2020-07-15 00:00:00.000000,UK,,5648.0,152,18184,4895,3495,92,2025-09-27 18:51:33.200010,False,French,Desktop,Creator,38.47,True,Active
9427,9428,28.0,M,2018-04-28 00:00:00.000000,France,1475.0,6684.0,65,42135,663,3146,29,2024-12-01 18:51:33.200016,False,German,Tablet,Creator,72.86,True,Active
9428,9429,75.0,Other,2018-09-16 18:51:33.145062,Germany,2060.0,6944.0,238,48971,6458,4324,37,2025-08-19 18:51:33.200021,False,Spanish,Desktop,Personal,23.48,False,Inactive
9429,9430,,M,2023-04-03 18:51:33.145067,"Australia
",1123.0,7295.0,4,41035,9819,347,28,2025-04-22 18:51:33.200026,False,English,Tablet,Personal,78.24,False,Active
9430,9431,29.0,M,2024-09-09 18:51:33.145073,Canada,,3573.0,123,49887,1226,3701,32,2025-08-02 18:51:33.200032,False,Chinese,Tablet,Creator,8.21,False,Active
9431,9432,52.0,F,2022-06-24 18:51:33.145078,Brazil,nan,7614.0,94,35457,2247,4558,62,2024-12-18 18:51:33.200037,False,French,Desktop,Personal,30.42,True,Active
9432,9433,,Other,2017-10-19 18:51:33.145083,USA,2325.0,5699.0,4,1175,2752,21754,23,2026-09-22 18:51:33.277672,False,Spanish,Tablet,Business,55.41,True,Active
9433,9434,64.0,F,2022-03-15 18:51:33.145089,France,3137.0,8185.0,84,43845,2945,839,62,2024-11-28 18:51:33.200048,False,German,Desktop,personal,14.78,True,Active
9434,9435,,F,2024-03-30 18:51:33.145094,Brazil,3672.0,7152.0,239,35075,8176,4805,50,2025-08-31 18:51:33.200054,False,Chinese,Mobile,Creator,21.99,False,Active
9435,9436,49.0,M,2025-04-05 18:51:33.145099,France,2855.0,6182.0,48,22844,2683,3039,44,2025-07-17 18:51:33.200059,True,Chinese,Desktop,Personal,15.95,True,Active
9436,9437,73.0,Other,2025-03-21 18:51:33.145104,France,1623.0,472.0,25,15052,6259,434,95,2025-05-25 18:51:33.200064,False,English,Mobile,Personal,86.73,True,Inactive
9437,9438,46.0,F,2025-08-29 18:51:33.145110,UK,3449.0,9348.0,326,49699,2002,987,36,2025-04-10 18:51:33.200070,False,English,Mobile,Personal,42.32,True,Inactive
9438,9439,29.0,Other,2023-12-01 00:00:00.000000,USA,2703.0,4419.0,413,11816,7133,1913,85,2025-07-27 18:51:33.200075,True,French,Desktop,Creator,71.71,True,Active
9439,9440,32.0,F,2018-06-03 18:51:33.145121,Australia,1140.0,,97,25958,1524,3325,47,2025-03-25 18:51:33.200081,False,French,Mobile,Creator,58.88,True,Active
9440,9441,71.0,M,2018-04-03 18:51:33.145126,Australia,2830.0,7091.0,411,22865,3710,3008,33,2025-10-09 18:51:33.200086,False,,Tablet,creator,61.38,True,Active
9441,9442,,F,2021-02-09 18:51:33.145131,UK,498.0,9619.0,381,46734,2456,285,92,2025-01-31 18:51:33.200092,False,,Mobile,Personal,93.62,True,Inactive
9442,9443,29.0,F,2022-03-19 18:51:33.145136,Germany,4682.0,5878.0,269,36585,8756,4039,87,2025-05-05 18:51:33.200097,False,German,Desktop,Personal,33.71,True,Inactive
9443,9444,69.0,F,2023-10-30 18:51:33.145142,,1103.0,6660.0,273,16797,9608,1575,88,2025-06-24 18:51:33.200102,False,Chinese,Tablet,Personal,26.86,True,Active
9444,9445,13.0,Other,2018-06-06 18:51:33.145147,France,3089.0,4455.0,312,36579,8435,628,32,2025-05-25 18:51:33.200108,False,French,Tablet,Creator,43.53,False,Active
9445,9446,25.0,M ,2017-12-21 18:51:33.145152,India,1752.0,5779.0,235,33470,3867,3597,33,,False,,Desktop,Creator,44.51,True,Inactive
9446,9447,,X,2024-12-05 18:51:33.145158,USA,4014.0,,208,21528,4004,4651,37,2024-11-19 18:51:33.200118,False,German,Desktop,Personal,90.15,True,Active
9447,9448,71.0,F,2023-05-18 18:51:33.145163,USA,613.0,67.0,24,41731,6047,4827,28,,False,English,Mobile,Business,86.0,True,Active
9448,9449,,M,2023-06-08 18:51:33.145168,Australia,3047.0,9365.0,325,32273,2122,4769,63,2025-02-06 18:51:33.200129,False,German,Tablet,Business,41.8,True,Active
9449,9450,35.0,Other,2019-06-04 18:51:33.145174,Australia,643.0,4576.0,132,32684,9720,166,46,2024-11-06 18:51:33.200135,False,Spanish,Mobile,Business,78.15,True,Suspended
9450,9451,22.0,F,2021-07-09 18:51:33.145179,UK,2868.0,6056.0,180,29303,369,2691,60,2024-11-17 18:51:33.200140,False,German,Desktop,Creator,48.93,False,Active
9451,9452,63.0,M,2024-04-29 18:51:33.145184,India,4153.0,8452.0,84,17909,2173,1434,75,2025-01-09 18:51:33.200146,False,Spanish,Mobile,Creator,85.73,True,Active
9452,9453,31.0,M,2025-09-25 18:51:33.145189,India,1135.0,1649.0,245,19808,9367,4393,63,2024-12-06 18:51:33.200151,False,Spanish,Tablet,Creator,15.53,False,Suspended
9453,9454,63.0,F,2018-03-17 18:51:33.145206,Brazil,4692.0,676.0,38,3210,6743,28243,29,2025-08-11 18:51:33.200157,False,Chinese,Mobile,Business,96.23,False,Active
9454,9455,54.0,M,2024-06-29 18:51:33.145212,UK,3699.0,7223.0,250,31209,5599,2933,51,2024-11-03 18:51:33.200163,False,German,Desktop,Personal,25.26,False,Active
9455,9456,,M,2023-07-24 18:51:33.145218,Canada,2362.0,6551.0,440,31444,1621,4950,89,2024-11-30 18:51:33.200168,False,French,Desktop,Business,29.78,True,Active
9456,9457,50.0,Other,2022-02-22 18:51:33.145223,Germany,161.0,3939.0,113,46561,4288,3377,45,2024-10-30 18:51:33.200174,False,Chinese,Desktop,Personal,0.13,True,Active
9457,9458,,M,2024-05-04 00:00:00.000000,UK,1821.0,4338.0,467,29000,354,564,60,2025-09-12 18:51:33.200179,False,English,Mobile,Personal,32.63,True,Active
9458,9459,19.0,Other,2019-12-02 18:51:33.145234,Brazil,4419.0,,266,26990,8249,1667,65,2025-07-29 18:51:33.200185,False,,Mobile,Creator,77.75,False,Suspended
9459,9460,62.0,FEMALE,2023-05-14 18:51:33.145239,Brazil,2765.0,9870.0,452,34330,5323,1350,33,2024-12-16 18:51:33.200190,False,Chinese,Mobile,Business,59.43,True,Active
9460,9461,64.0,M ,2018-08-04 18:51:33.145244,France,3402.0,9384.0,101,24270,7671,589,64,2025-05-14 18:51:33.200196,False,English,Desktop,Business,94.22,True,Active
9461,9462,38.0,Other,2018-06-12 18:51:33.145249,India,2627.0,665.0,486,19387,3373,2940,45,2025-08-11 18:51:33.200201,False,Chinese,Desktop,Business,83.16,True,Suspended
9462,9463,, F,2023-07-14 18:51:33.145255,Germany,3993.0,4862.0,226,11194,7512,2892,26,2025-09-15 18:51:33.200206,False,Chinese,Tablet,Creator,12.5,False,Inactive
9463,9464,31.0,M,2024-03-07 18:51:33.145260,UK,4994.0,9793.0,253,3307,3355,453,56,,True,Chinese,Desktop,Creator,86.14,True,Active
9464,9465,21.0,Other,2023-06-19 18:51:33.145265,Germany,4855.0,1909.0,226,20529,5584,3706,69,2025-09-10 18:51:33.200217,False,Spanish,Mobile,Personal,49.79,True,Active
9465,9466,73.0,M,2020-04-24 18:51:33.145271,Canada,4597.0,7452.0,248,41142,2255,3592,85,2025-01-15 18:51:33.200223,False,German,Tablet,Creator,51.55,True,Active
9466,9467,32.0,Other,2023-06-23 18:51:33.145276,Brazil,56.0,6597.0,280,49545,7903,2237,48,2025-05-10 18:51:33.200228,False,English,Mobile,Creator,91.93,True,Active
9467,9468,62.0,Other,2019-04-11 18:51:33.145281,India,3237.0,187.0,157,15325,9018,994,74,2025-01-02 18:51:33.200234,False,German,Desktop,Personal,1.7,False,Active
9468,9469,34.0,Other,2020-11-02 18:51:33.145287,,2344.0,8896.0,1,35692,7660,882,28,2025-09-03 18:51:33.200239,False,Chinese,Tablet,Personal,30.83,True,Active
9469,9470,25.0,,2023-10-13 18:51:33.145292,Australia,4902.0,7690.0,211,18152,8963,559,50,2024-11-15 18:51:33.200245,False,Spanish,Mobile,Creator,0.58,False,Active
9470,9471,24.0,M,2025-01-31 18:51:33.145297,Canada,619.0,9558.0,35,37049,5755,4441,37,2024-11-04 18:51:33.200250,True,French,Desktop,Creator,15.68,True,Active
9471,9472,22.0,M,2021-10-09 18:51:33.145303,India,4874.0,7390.0,36,41048,680,579,71,2024-11-03 18:51:33.200255,False,Chinese,Mobile,Business,87.99,False,Active
9472,9473,,Other,2018-08-11 18:51:33.145308,Australia,4874.0,334.0,257,32642,571,859,49,2025-08-16 18:51:33.200261,False,French,Mobile,Personal,42.84,True,Active
9473,9474,42.0,M,2018-09-07 18:51:33.145313,France,2613.0,6600.0,239,16469,1341,1434,96,,False,Spanish,Mobile,Personal,85.93,True,Inactive
9474,9475,20.0,Other,2023-06-14 18:51:33.145318,Canada,4261.0,7615.0,363,3687,2579,2930,30,2025-09-30 18:51:33.200272,False,Spanish,Tablet,Creator,5.05,True,Inactive
9475,9476,33.0,M,2019-11-05 18:51:33.145324,UK,2835.0,355.0,430,15981,4230,2374,44,2025-07-21 18:51:33.200277,False,French,Mobile,Business,21.71,True,Active
9476,9477,34.0,Other,2023-07-13 18:51:33.145329,UK,665.0,,90,32887,350,1336,45,2025-01-11 18:51:33.200283,True,Spanish,Tablet,Creator,81.91,False,Active
9477,9478,30.0,Other,2018-10-07 18:51:33.145334,Germany,127.0,4327.0,95,8279,5750,4449,29,2025-09-17 18:51:33.200288,False,French,Mobile,Creator,86.12,False,Active
9478,9479,,,2021-06-22 18:51:33.145340,,3557.0,3338.0,186,42138,2691,1014,96,2025-04-17 18:51:33.200294,False,Spanish,Mobile,Business,55.15,False,Active
9479,9480,60.0,,2023-02-06 18:51:33.145345,UK,4171.0,795.0,259,3365,4295,695,51,2025-01-12 18:51:33.200299,True,French,Tablet,Business,5.95,True,Active
9480,9481,56.0,F,2019-11-28 18:51:33.145350,Australia,4982.0,189.0,218,45416,6386,4617,73,2025-04-25 18:51:33.200304,False,French,Desktop,Personal,60.81,False,Active
9481,9482,21.0,M,2023-05-25 18:51:33.145356,Brazil,634.0,7451.0,349,40884,3320,3015,44,2024-12-21 18:51:33.200310,True,German,Tablet,Creator,85.72,True,Inactive
9482,9483,79.0,M,2021-12-18 18:51:33.145361,Australia,3608.0,9005.0,194,31427,7830,4351,48,2025-09-20 18:51:33.200315,False,Spanish,Mobile,Business,38.1,True,Active
9483,9484,66.0,F,2025-01-28 18:51:33.145366,Germany,3689.0,,45,18966,1880,3750,54,2024-11-16 18:51:33.200321,False,German,Desktop,Business,13.34,False,Active
9484,9485,,M,2025-06-06 18:51:33.145371,USA	,4710.0,9871.0,364,37559,5923,3814,71,2024-12-02 18:51:33.200326,False,German,Mobile,Creator,44.73,False,Active
9485,9486,38.0,F,2021-12-29 18:51:33.145377,India,985.0,2058.0,474,18126,9204,4880,31,2024-11-21 18:51:33.200332,False,French,Tablet,Creator,59.73,False,Active
9486,9487,,M,2022-07-20 18:51:33.145382,UK,2573.0,6070.0,357,734,5616,4177,67,2025-02-20 18:51:33.200337,False,Chinese,Desktop,Creator,82.39,False,Active
9487,9488,20.0,F,2020-01-07 18:51:33.145387,Germany,1156.0,,419,44119,5140,1249,26,2025-07-05 18:51:33.200343,False,French,Tablet,Creator,89.45,True,Active
9488,9489,22.0,F,2018-07-31 18:51:33.145392,Brazil,4536.0,9412.0,64,23498,7230,994,90,2025-01-22 18:51:33.200348,False,Spanish,Tablet,Creator,61.97,True,Active
9489,9490,60.0,Other,2020-05-19 18:51:33.145398,Canada,3868.0,9819.0,226,52,4420,1346,72,2024-11-03 18:51:33.200354,True,French,Mobile,Business,5.1,True,Active
9490,9491,67.0,M,2024-04-04 18:51:33.145403,Canada,243.0,2380.0,55,14018,1753,843,100,2025-01-20 18:51:33.200359,False,English,Mobile,personal,87.86,True,Active
9491,9492,66.0,Other,2018-03-11 18:51:33.145408,Australia,767.0,9591.0,-100,29074,7038,675,200,2025-05-19 18:51:33.200365,True,Spanish,Tablet,Personal,61.08,False,Active
9492,9493,999.0,F,2018-05-21 18:51:33.145413,France,nan,8325.0,34,36764,1195,162,64,2025-05-14 18:51:33.200370,False,Chinese,Mobile,Personal,152.2175941997287,True,Inactive
9493,9494,27.0,Other,2019-09-28 18:51:33.145419,UK,414.0,5051.0,118,37736,625,4213,52,2025-06-18 18:51:33.200375,False,English,Tablet,Business,18.07,False,Inactive
9494,9495,30.0,F,2025-07-19 18:51:33.145424,India,3283.0,2709.0,465,32276,8636,2671,91,2025-05-05 18:51:33.200381,False,French,Tablet,Personal,40.39,True,Inactive
9495,9496,35.0,M,2024-11-24 18:51:33.145429,Germany,4344.0,1279.0,237,11061,7358,858,76,2024-10-18 18:51:33.200386,False,French,Desktop,Creator,50.65,True,Active
9496,9497,,M,2019-04-30 18:51:33.145434,Australia,3106.0,552.0,100,13555,8274,411,37,2025-03-12 18:51:33.200392,False,Chinese,Desktop,creator,66.03,True,Active
9497,9498,,M,2021-07-11 18:51:33.145440,France,2886.0,6331.0,278,37501,153,1849,35,2025-07-04 18:51:33.200397,False,French,Tablet,Creator,33.3,True,Active
9498,9499,51.0,F,2025-01-01 18:51:33.145446,France,861.0,6872.0,224,8904,8625,2514,67,2025-04-21 18:51:33.200402,False,Chinese,Desktop,Personal,65.94,True,Active
9499,9500,27.0,,2020-07-12 18:51:33.145452,###,4914.0,1153.0,333,45107,4512,570,60,2025-06-16 18:51:33.200408,False,English,Tablet,Creator,41.17,True,Active
9500,9501,65.0,M,2019-10-22 18:51:33.145457,Australia,4957.0,6919.0,43,29938,8067,3108,100,2025-08-12 18:51:33.200413,False,Chinese,Desktop,Business,53.51,True,Active
9501,9502,,F,2024-02-06 18:51:33.145462,Australia,3357.0,4158.0,0,6127,7406,3175,82,2025-07-16 18:51:33.200418,False,Chinese,Desktop,Creator,85.25,False,Active
9502,9503,75.0,Other,2018-05-25 18:51:33.145468,Germany,3933.0,954.0,218,45457,5949,3819,48,2024-11-14 18:51:33.200424,False,Spanish,Tablet,personal,50.41,True,Inactive
9503,9504,28.0,F,2021-11-14 18:51:33.145473,Brazil,3764.0,5565.0,215,38610,4257,3621,36,2025-10-03 18:51:33.200429,False,German,Desktop,Personal,96.47,True,Active
9504,9505,,F,2021-08-17 18:51:33.145478,Brazil,209.0,6868.0,449,32400,8833,993,45,2025-07-24 18:51:33.200435,False,Spanish,Mobile,Creator,51.71,True,Active
9505,9506,25.0,X,2025-02-25 18:51:33.145484,Germany,2157.0,,139,28203,4394,4110,93,2025-04-28 18:51:33.200442,False,German,Tablet,Personal,96.77,False,Inactive
9506,9507,59.0,F,2020-10-08 18:51:33.145489,Germany,2377.0,,396,25194,2375,1167,98,2025-09-29 18:51:33.200447,False,English,Mobile,Personal,25.92,True,Inactive
9507,9508,21.0,F,2022-02-20 18:51:33.145494,India,2189.0,1796.0,410,29335,9648,822,50,2025-04-07 18:51:33.200453,False,English,Desktop,Business,60.4,False,Active
9508,9509,75.0,Other,2020-06-27 18:51:33.145499,Germany,675.0,3473.0,275,7280,8724,4345,59,2025-03-24 18:51:33.200458,False,French,Tablet,Creator,4.23,True,Active
9509,9510,46.0,M,2025-06-15 18:51:33.145505,Australia,1355.0,5285.0,366,47326,7819,387,68,2025-01-30 18:51:33.200463,False,Spanish,Mobile,Business,38.35,True,Active
9510,9511,41.0,F,2019-04-15 18:51:33.145510,India,25.0,7395.0,111,10209,7034,2798,27,2025-04-22 18:51:33.200469,False,French,Mobile,Personal,34.39,True,Active
9511,9512,49.0,F,2023-04-05 18:51:33.145515,India,2693.0,9582.0,242,20653,7936,3366,68,2025-10-03 18:51:33.200474,False,French,Desktop,Business,81.29,True,Active
9512,9513,55.0,Other,2019-09-27 18:51:33.145521,India,1650.0,5529.0,-5000,6328,3579,46,200,2025-08-28 18:51:33.200480,True,German,Tablet,creator,99.64,True,Active
9513,9514,76.0,F,2019-07-09 18:51:33.145526,Canada,,2211.0,353,4491,3632,603,64,2025-02-22 18:51:33.200485,False,Spanish,Tablet,Personal,80.06,True,Active
9514,9515,36.0,F,2019-02-02 18:51:33.145531,USA	,,2641.0,5,10552,8928,3760,59,2024-10-28 18:51:33.200490,False,Spanish,Tablet,Business,11.67,True,Active
9515,9516,,F,2024-11-26 18:51:33.145536,France,1682.0,3228.0,391,8100,2026,1061,21,2024-12-11 18:51:33.200496,True,French,Tablet,Business,56.82,True,Active
9516,9517,60.0,F,2019-04-30 18:51:33.145542,UK,4455.0,926.0,276,15430,6316,1085,72,2025-02-19 18:51:33.200501,False,French,Desktop,Personal,38.51,True,Active
9517,9518,,F,2019-06-29 18:51:33.145547,Canada,,5822.0,102,37573,2568,4668,98,2025-07-25 18:51:33.200507,False,French,Desktop,Personal,2.08,True,Active
9518,9519,35.0,,2018-09-13 18:51:33.145552,Australia,3286.0,,404,28173,3739,480,74,2024-10-21 18:51:33.200512,False,,Desktop,Business,56.65,False,Active
9519,9520,25.0,F,2023-11-11 18:51:33.145558,USA,995.0,3827.0,300,42516,1441,1031,43,2025-06-12 18:51:33.200518,False,German,Desktop,Business,50.22,False,Active
9520,9521,57.0,F,2019-02-04 18:51:33.145563,France,76.0,7335.0,69,20941,2207,3877,47,2025-05-24 18:51:33.200523,False,,Desktop,Personal,82.85,True,Active
9521,9522,77.0, F,2018-05-22 18:51:33.145568,Brazil,2142.0,8312.0,360,29543,9334,1129,25,2024-12-31 18:51:33.200528,False,English,Tablet,Business,31.61,False,Active
9522,9523,59.0,F,2022-12-29 18:51:33.145574,Canada,nan,965.0,427,45919,960,4387,59,2025-10-09 18:51:33.200534,True,Spanish,Tablet,Personal,93.5,True,Active
9523,9524,70.0,M,2024-09-01 18:51:33.145579,France,,4213.0,186,36569,9062,2004,86,2024-12-22 18:51:33.200539,False,Spanish,Tablet,Creator,5.33,False,Active
9524,9525,17.0,M,2022-06-25 18:51:33.145584,India,nan,3719.0,157,6526,88,2615,99,2024-12-05 18:51:33.200545,False,English,Tablet,Personal,4.15,True,Active
9525,9526,17.0,M,2020-02-12 18:51:33.145589,India,3946.0,3913.0,137,32596,4787,3628,85,2025-01-09 18:51:33.200550,False,French,Tablet,Business,37.36,True,Inactive
9526,9527,72.0,M,2021-02-16 00:00:00.000000,Germany,2415.0,3179.0,330,36271,9807,531,29,2025-05-16 18:51:33.200556,False,Spanish,Tablet,Business,25.52,False,Active
9527,9528,33.0,Other,2021-05-19 18:51:33.145600,Australia,3345.0,3370.0,256,40440,2110,4030,22,2025-08-06 18:51:33.200561,False,,Mobile,Business,73.67,True,Inactive
9528,9529,36.0,M,2025-05-10 18:51:33.145605,,1467.0,6818.0,393,26606,107,1898,30,2025-01-07 18:51:33.200567,True,French,Tablet,Personal,91.37,False,Inactive
9529,9530,30.0,Other,2020-09-16 18:51:33.145610,Canada,4782.0,5906.0,408,38327,8004,203,44,2025-02-06 18:51:33.200572,False,Spanish,Mobile,Creator,53.41,True,Active
9530,9531,33.0,M,2023-05-29 18:51:33.145616,###,2872.0,5138.0,463,27302,9911,1736,85,2025-08-04 18:51:33.200577,False,German,Tablet,Personal,13.4,True,Active
9531,9532,66.0,,2024-04-01 18:51:33.145621,UK,32.0,,82,23140,3734,334,28,2025-01-05 18:51:33.200583,True,,Mobile,Personal,54.39,False,Active
9532,9533,22.0,M,2025-04-01 18:51:33.145627,Australia,2919.0,9968.0,73,35247,9811,3073,80,2025-08-16 18:51:33.200588,False,German,Tablet,Business,49.53,False,Active
9533,9534,36.0,,2019-01-30 18:51:33.145632,Brazil,3487.0,8963.0,366,38555,5506,1235,78,2024-11-29 18:51:33.200594,False,,Mobile,Business,15.72,False,Active
9534,9535,72.0,M,2019-05-29 18:51:33.145637,Brazil	,424.0,4656.0,13,11029,3455,3981,20,2025-03-02 18:51:33.200599,True,Spanish,Mobile,Creator,2.28,True,Active
9535,9536,69.0,M,2022-12-13 18:51:33.145642,France,4882.0,3577.0,130,10230,6464,4238,42,2025-07-26 18:51:33.200605,False,German,Desktop,Creator,36.35,True,Active
9536,9537,35.0,M,2021-12-12 18:51:33.145648,India,3078.0,6297.0,195,15814,1005,2140,20,2025-01-09 18:51:33.200610,False,Chinese,Desktop,Business,99.0,True,Active
9537,9538,34.0,F,2018-11-18 18:51:33.145653,Brazil,4834.0,1538.0,167,9963,306,4217,30,,False,German,Desktop,Business,89.79,False,Active
9538,9539,46.0,Other,2019-10-04 18:51:33.145658,France,4862.0,2867.0,416,32383,8399,724,99,2025-03-18 18:51:33.200621,True,,Desktop,Creator,96.48,False,Inactive
9539,9540,40.0,Other,2020-03-20 18:51:33.145663,USA,1817.0,3549.0,211,29023,8931,393,48,2025-06-24 18:51:33.200628,False,French,Mobile,Creator,20.8,False,Active
9540,9541,51.0,F,2023-08-02 18:51:33.145669,France,3926.0,6527.0,206,14458,3659,1463,26,2025-04-13 18:51:33.200633,False,French,Desktop,business,86.73,True,Active
9541,9542,54.0,M,2024-04-07 18:51:33.145674,Canada,4018.0,8995.0,134,33468,9110,4980,57,,False,Spanish,Mobile,Personal,49.33,True,Inactive
9542,9543,35.0,M,2021-10-25 18:51:33.145679,USA,,4776.0,107,6991,2948,1972,23,,True,German,Tablet,Creator,90.68,True,Active
9543,9544,14.0,M,2021-07-18 18:51:33.145685,Australia,714.0,178.0,258,44323,2689,2297,29,2025-08-02 18:51:33.200649,False,English,Tablet,Business,22.92,True,Inactive
9544,9545,36.0,Other,2023-10-13 18:51:33.145690,Germany,3207.0,8806.0,118,9153,2050,2873,73,2025-08-03 18:51:33.200655,False,German,Mobile,Business,42.85,True,Active
9545,9546,29.0,Other,2018-10-08 18:51:33.145695,Germany,3980.0,1754.0,218,20816,646,3301,49,2025-04-03 18:51:33.200660,False,,Desktop,Business,26.06,True,Active
9546,9547,77.0, F,2023-01-03 18:51:33.145700,France,4383.0,7695.0,164,20272,6489,4564,29,2025-10-10 18:51:33.200665,False,English,Tablet,Creator,5.88,False,Inactive
9547,9548,72.0,F,2025-04-24 18:51:33.145706,UK,,8238.0,348,27394,1483,1890,73,2025-09-05 18:51:33.200671,False,German,Tablet,Personal,44.28,True,Inactive
9548,9549,62.0,Other,2023-06-15 18:51:33.145711,Canada,3873.0,,153,22806,2481,4587,60,2024-10-20 18:51:33.200676,False,German,Desktop,Personal,4.21,False,Active
9549,9550,24.0,M,2023-08-10 18:51:33.145716,UK,3729.0,6701.0,346,29540,955,4560,26,2025-03-01 18:51:33.200682,False,Chinese,Mobile,Personal,71.14,False,Active
9550,9551,59.0, F,2021-06-06 18:51:33.145721,USA,2614.0,6326.0,24,46747,5056,1785,75,2024-12-30 18:51:33.200687,False,,Mobile,Creator,47.81,False,Active
9551,9552,79.0,FEMALE,2025-06-09 18:51:33.145727,UK,,6497.0,423,36972,704,2155,39,2024-11-19 18:51:33.200692,False,Spanish,Desktop,creator,74.52,True,Active
9552,9553,77.0,M,2025-04-20 18:51:33.145732,Australia,,2534.0,42,34664,8699,1085,25,2025-06-20 18:51:33.200698,False,German,Mobile,Business,65.33,True,Active
9553,9554,39.0,F,2018-10-17 18:51:33.145737,USA	,,8407.0,114,43847,2100,2104,35,2025-09-18 18:51:33.200703,False,French,Mobile,Creator,62.81,True,Active
9554,9555,60.0,F,2020-11-06 18:51:33.145742,Australia,,2939.0,349,28192,5640,958,35,2025-01-02 18:51:33.200709,False,French,Tablet,Creator,95.66,False,Suspended
9555,9556,74.0,Other,2018-03-24 18:51:33.145748,Brazil,1972.0,5765.0,43,1149,4494,2179,42,2025-02-02 18:51:33.200714,False,Spanish,Desktop,Business,17.81,False,Active
9556,9557,56.0,F,2025-06-28 18:51:33.145753,UK,716.0,2899.0,-100,31299,5227,1101,150,2025-01-29 18:51:33.200720,False,Chinese,Desktop,Creator,85.08,True,Active
9557,9558,31.0,M,2020-05-20 18:51:33.145758,###,824.0,2876.0,454,3828,5681,4967,47,2024-11-11 18:51:33.200725,False,Spanish,Tablet,Creator,75.27,True,Inactive
9558,9559,71.0,Other,2021-03-26 00:00:00.000000,Canada,1727.0,9428.0,284,39238,6867,3962,38,2025-06-13 18:51:33.200731,False,Spanish,Tablet,Business,48.39,False,Suspended
9559,9560,20.0,F,2018-09-23 18:51:33.145769,UK,2232.0,1007.0,237,21770,8260,995,77,2024-10-15 18:51:33.200736,False,French,Desktop,Personal,21.4,True,Active
9560,9561,67.0,F,2025-09-04 18:51:33.145774,,762.0,4829.0,225,24039,2523,1185,80,2025-08-26 18:51:33.200742,False,Chinese,Mobile,Personal,24.36,True,Active
9561,9562,59.0,,2024-09-12 18:51:33.145780,###,21.0,6464.0,217,6791,1638,1831,59,2024-10-21 18:51:33.200747,False,Chinese,Mobile,personal,10.97,False,Active
9562,9563,14.0,F,2023-04-05 18:51:33.145785,USA,,,346,3347,3941,526,22,2025-01-16 18:51:33.200752,False,German,Desktop,Personal,47.53,False,Inactive
